,Granularity,Iteration,Euclidean_mean,Euclidean_median,Euclidean_std,Corr_mean,Corr_median,Corr_std,Recon_errorA,Recon_errorB
0,76,8,30.547217322539915,29.940930453264805,5.621438525770814,0.564134389470639,0.5682509855541072,0.08670796143744196,3139.54865633712,2929.5269011551363
0,76,9,35.483050256328454,33.45052238677161,8.918201733539675,0.508297870071539,0.526118891542055,0.1159171341195314,3013.434231125864,3048.605545002619
0,76,10,35.35315993346909,33.85327366990546,8.311697779718278,0.5127874416487389,0.525011446098623,0.12047268688751848,3111.8015666192055,2960.919493706091
0,78,1,33.142312823742884,32.17788489376761,6.290735933675818,0.5417263924537854,0.5516111678708217,0.09815851622569684,2966.772075503244,3009.4834858118193
0,78,2,29.571927754295007,28.95168586342217,4.771476728180182,0.6027479088896196,0.6153196963152413,0.09149209361223994,3000.283543644313,2980.7524695717884
0,78,3,31.97020877272839,31.073040895140384,5.608638869199253,0.542457808425599,0.5500085670440479,0.08497668630945177,2957.3544109510353,3012.745466846776
0,78,4,26.595111959219608,26.006911696461188,4.008196686087529,0.6478634925815699,0.6523079304146877,0.0708905900869497,2949.512773068459,3043.5793693051305
0,78,5,39.804216477900226,38.899365989879826,7.973226294089141,0.4778746310540707,0.4921279701718206,0.11388612077781127,2974.147469189513,3007.261239603668
0,78,6,38.136796758950666,36.790862594150184,8.743692642874493,0.4649955119834549,0.47513157950313234,0.11142688465268878,2913.8488454772705,3082.617451471047
0,78,7,31.00009039197842,29.784763859304945,5.735939077857797,0.5734641504139538,0.5787226523492823,0.09420756127194148,3083.053957286174,2904.9057197642073
0,78,8,33.03268555328098,30.560970187590804,8.752505194870013,0.5270635143225255,0.5485383640849287,0.12341831546487847,3095.334401723302,2888.2197160269234
0,78,9,35.67228262418586,34.458183344568106,7.204015199960924,0.4800922120703759,0.4812584060553512,0.09990426470173579,2971.0266669452585,3006.4386408716273
0,78,10,29.333175095333367,28.75884902211947,4.247564003256824,0.5995634150249942,0.6096136678266342,0.08983909962913375,3067.91758358412,2918.5485309117325
